ticket_id;fecha_creacion;fecha_cierre;canal;prioridad;categoria;subcategoria;estado;equipo_asignado;agente;cliente_empresa;ciudad;tipo_cliente;sla_horas;tiempo_resolucion_horas;cumple_sla;dias_abierto;satisfaccion_cliente
TCK-00483;2025-06-23;2025-06-25;Chat;Media;Hardware;Cambio de periférico;Resuelto;Infraestructura;Jorge Salazar;Grupo Pacífico;Trujillo;Externo;24;63.0;No;2;2.0
TCK-00484;2025-01-29;2025-01-29;Teléfono;Alta;Redes;Lentitud de red;Cerrado;Soporte ERP;Fernando Díaz;Servicios Lima;Cusco;Externo;8;13.0;No;0;1.0
TCK-00485;2025-03-18;2025-03-18;Correo;Crítica;ERP;Problema de permisos;Cancelado;Infraestructura;Elena Chávez;Corporación Sierra;Huancayo;Interno;4;;No aplica;0;
TCK-00486;2025-12-28;2025-12-30;Chat;Media;Hardware;Falla de impresora;Resuelto;Infraestructura;Jorge Salazar;Distribuidora Horizonte;Arequipa;Interno;24;71.0;No;2;2.0
TCK-00487;2025-03-31;2025-04-01;Correo;Baja;Hardware;Falla de impresora;Cerrado;Soporte ERP;Fernando Díaz;Distribuidora Horizonte;Cusco;Interno;48;32.0;Sí;1;5.0
TCK-00488;2025-09-05;2025-09-07;Teléfono;Media;Software;Error de aplicación;Cerrado;Soporte ERP;Fernando Díaz;Servicios Lima;Lima;Externo;24;53.0;No;2;3.0
TCK-00489;2025-09-25;;Correo;Media;CRM;Consulta de cliente;Abierto;Mesa de ayuda;Luis Ramos;Distribuidora Horizonte;Lima;Interno;24;;No aplica;97;
TCK-00490;2025-09-24;;Teléfono;Media;CRM;Problema de sincronización;Abierto;Infraestructura;Jorge Salazar;Servicios Lima;Huancayo;Externo;24;;No aplica;98;
TCK-00491;2025-05-22;2025-05-23;Web;Baja;Redes;Sin conexión;Resuelto;Infraestructura;Jorge Salazar;Retail Norte;Lima;Interno;48;34.0;Sí;1;5.0
TCK-00492;2025-10-09;2025-10-09;Correo;Alta;Redes;Lentitud de red;Resuelto;Infraestructura;Carlos Medina;Retail Norte;Arequipa;Externo;8;19.0;No;0;2.0
TCK-00493;2025-01-26;2025-01-28;Correo;Media;Hardware;Falla de impresora;Resuelto;Mesa de ayuda;Ana Torres;Corporación Sierra;Trujillo;Interno;24;61.0;No;2;3.0
TCK-00494;2025-07-02;2025-07-02;Correo;Baja;ERP;Problema de permisos;Resuelto;Mesa de ayuda;Luis Ramos;Grupo Pacífico;Lima;Externo;48;20.0;Sí;0;5.0
TCK-00495;2025-06-08;2025-06-09;Teléfono;Media;Software;Error de aplicación;Resuelto;Infraestructura;Elena Chávez;Logística Central;Arequipa;Externo;24;27.0;No;1;3.0
TCK-00496;2025-12-07;2025-12-09;Correo;Baja;Accesos;Restablecimiento de contraseña;Resuelto;Mesa de ayuda;Luis Ramos;Retail Norte;Arequipa;Externo;48;67.0;No;2;1.0
TCK-00497;2025-05-25;;Teléfono;Media;Hardware;Falla de impresora;En progreso;Mesa de ayuda;Luis Ramos;Retail Norte;Arequipa;Externo;24;;No aplica;220;
TCK-00498;2025-07-25;;Web;Alta;Software;Instalación de programa;En progreso;Seguridad;Ricardo Flores;Inversiones Sur;Huancayo;Externo;8;;No aplica;159;
TCK-00499;2025-08-11;2025-08-12;Web;Media;Software;Actualización fallida;Resuelto;Mesa de ayuda;María Paredes;Distribuidora Horizonte;Lima;Externo;24;45.0;No;1;3.0
TCK-00500;2025-02-19;2025-02-19;Teléfono;Alta;Hardware;Cambio de periférico;Cancelado;Mesa de ayuda;María Paredes;Corporación Sierra;Arequipa;Externo;8;;No aplica;0;
TCK-00501;2025-12-05;;Correo;Alta;Correo;Configuración de Outlook;En progreso;Mesa de ayuda;Ana Torres;Grupo Pacífico;Trujillo;Externo;8;;No aplica;26;
TCK-00502;2025-07-19;;Web;Media;Redes;VPN;En progreso;Soporte ERP;Camila Núñez;Corporación Sierra;Arequipa;Interno;24;;No aplica;165;
TCK-00503;2025-10-26;2025-10-26;Correo;Baja;Software;Instalación de programa;Resuelto;Mesa de ayuda;Luis Ramos;Comercial Andina;Lima;Externo;48;22.0;Sí;0;5.0
TCK-00504;2025-01-16;2025-01-17;Correo;Media;Redes;Lentitud de red;Resuelto;Seguridad;Valeria Rojas;Corporación Sierra;Trujillo;Interno;24;26.0;No;1;2.0
TCK-00505;2025-03-13;2025-03-13;Correo;Media;CRM;Problema de sincronización;Cerrado;Infraestructura;Jorge Salazar;Grupo Pacífico;Huancayo;Interno;24;13.0;Sí;0;4.0
TCK-00506;2025-03-15;2025-03-16;Teléfono;Media;Software;Error de aplicación;Resuelto;Infraestructura;Elena Chávez;Corporación Sierra;Trujillo;Externo;24;27.0;No;1;2.0
TCK-00507;2025-09-18;2025-09-20;Web;Baja;Software;Error de aplicación;Resuelto;Seguridad;Ricardo Flores;Distribuidora Horizonte;Huancayo;Externo;48;60.0;No;2;3.0
TCK-00508;2025-10-23;2025-10-27;Web;Baja;ERP;Consulta de proceso;Resuelto;Mesa de ayuda;María Paredes;Distribuidora Horizonte;Lima;Interno;48;101.0;No;4;3.0
TCK-00509;2025-09-27;2025-09-30;Chat;Baja;Accesos;Cuenta bloqueada;Cerrado;Mesa de ayuda;María Paredes;Retail Norte;Huancayo;Externo;48;88.0;No;3;3.0
TCK-00510;2025-12-06;2025-12-06;Chat;Crítica;CRM;Consulta de cliente;Resuelto;Aplicaciones;Lucía Herrera;Comercial Andina;Arequipa;Interno;4;8.0;No;0;2.0
TCK-00511;2025-09-20;2025-09-21;Chat;Media;Redes;VPN;Resuelto;Aplicaciones;Patricia León;Comercial Andina;Cusco;Externo;24;37.0;No;1;1.0
TCK-00512;2025-11-19;;Web;Alta;Redes;Lentitud de red;Abierto;Soporte ERP;Fernando Díaz;Logística Central;Trujillo;Interno;8;;No aplica;42;
TCK-00513;2025-03-06;2025-03-09;Web;Baja;Software;Actualización fallida;Resuelto;Aplicaciones;Diego Vargas;Logística Central;Lima;Interno;48;85.0;No;3;1.0
TCK-00514;2025-10-30;2025-10-31;Teléfono;Media;Software;Instalación de programa;Resuelto;Infraestructura;Jorge Salazar;Grupo Pacífico;Cusco;Interno;24;47.0;No;1;1.0
TCK-00515;2025-03-16;2025-03-19;Web;Baja;CRM;Problema de sincronización;Cerrado;Seguridad;Ricardo Flores;Distribuidora Horizonte;Huancayo;Interno;48;81.0;No;3;3.0
TCK-00516;2025-06-26;2025-06-26;Correo;Alta;Hardware;Equipo lento;Cerrado;Seguridad;Valeria Rojas;Distribuidora Horizonte;Arequipa;Externo;8;19.0;No;0;1.0
TCK-00517;2025-07-14;;Teléfono;Media;Correo;Error de envío;En progreso;Mesa de ayuda;Luis Ramos;Distribuidora Horizonte;Trujillo;Externo;24;;No aplica;170;
TCK-00518;2025-09-29;2025-09-29;Teléfono;Crítica;ERP;Consulta de proceso;Cerrado;Seguridad;Valeria Rojas;Inversiones Sur;Arequipa;Externo;4;2.0;Sí;0;5.0
TCK-00519;2025-12-02;2025-12-02;Web;Media;Software;Actualización fallida;Resuelto;Soporte ERP;Fernando Díaz;Inversiones Sur;Huancayo;Externo;24;5.0;Sí;0;4.0
TCK-00520;2025-02-04;;Correo;Alta;Accesos;Permisos de usuario;Abierto;Infraestructura;Elena Chávez;Logística Central;Arequipa;Interno;8;;No aplica;330;
TCK-00521;2025-01-18;2025-01-18;Correo;Alta;ERP;Error en módulo;Cerrado;Soporte ERP;Fernando Díaz;Retail Norte;Lima;Interno;8;14.0;No;0;3.0
TCK-00522;2025-11-28;2025-11-29;Web;Baja;ERP;Error en módulo;Cerrado;Aplicaciones;Diego Vargas;Distribuidora Horizonte;Lima;Externo;48;43.0;Sí;1;5.0
TCK-00523;2025-12-21;2025-12-21;Chat;Baja;Software;Error de aplicación;Resuelto;Aplicaciones;Patricia León;Corporación Sierra;Trujillo;Externo;48;15.0;Sí;0;5.0
TCK-00524;2025-05-16;2025-05-16;Correo;Crítica;Software;Actualización fallida;Cancelado;Seguridad;Ricardo Flores;Distribuidora Horizonte;Lima;Interno;4;;No aplica;0;
TCK-00525;2025-08-09;2025-08-11;Correo;Media;ERP;Consulta de proceso;Cerrado;Mesa de ayuda;Ana Torres;Retail Norte;Lima;Externo;24;61.0;No;2;1.0
TCK-00526;2025-09-12;2025-09-14;Correo;Media;ERP;Consulta de proceso;Cerrado;Aplicaciones;Patricia León;Inversiones Sur;Trujillo;Interno;24;69.0;No;2;3.0
TCK-00527;2025-09-09;2025-09-09;Web;Media;CRM;Error de registro;Cerrado;Soporte ERP;Fernando Díaz;Comercial Andina;Trujillo;Externo;24;19.0;Sí;0;5.0
TCK-00528;2025-06-20;2025-06-21;Teléfono;Media;ERP;Error en módulo;Resuelto;Aplicaciones;Lucía Herrera;Inversiones Sur;Lima;Externo;24;41.0;No;1;3.0
TCK-00529;2025-04-14;2025-04-14;Correo;Crítica;Software;Instalación de programa;Resuelto;Seguridad;Ricardo Flores;Inversiones Sur;Trujillo;Interno;4;11.0;No;0;2.0
TCK-00530;2025-04-08;2025-04-08;Correo;Alta;Correo;No recibe correos;Resuelto;Seguridad;Valeria Rojas;Retail Norte;Cusco;Externo;8;17.0;No;0;3.0
TCK-00531;2025-08-19;2025-08-19;Chat;Crítica;Redes;Lentitud de red;Resuelto;Mesa de ayuda;Luis Ramos;Retail Norte;Huancayo;Externo;4;11.0;No;0;3.0
TCK-00532;2025-03-18;;Teléfono;Alta;ERP;Error en módulo;Abierto;Seguridad;Ricardo Flores;Distribuidora Horizonte;Cusco;Interno;8;;No aplica;288;
TCK-00533;2025-05-05;;Teléfono;Alta;Hardware;Falla de impresora;En progreso;Mesa de ayuda;Luis Ramos;Grupo Pacífico;Cusco;Interno;8;;No aplica;240;
TCK-00534;2025-02-24;2025-02-24;Correo;Media;Hardware;Equipo lento;Resuelto;Seguridad;Valeria Rojas;Corporación Sierra;Arequipa;Interno;24;21.0;Sí;0;5.0
TCK-00535;2025-04-20;2025-04-22;Teléfono;Media;Hardware;Falla de impresora;Resuelto;Infraestructura;Jorge Salazar;Grupo Pacífico;Arequipa;Interno;24;60.0;No;2;1.0
TCK-00536;2025-10-25;2025-10-25;Correo;Alta;Correo;Error de envío;Cerrado;Infraestructura;Carlos Medina;Distribuidora Horizonte;Lima;Interno;8;2.0;Sí;0;4.0
TCK-00537;2025-02-15;2025-02-17;Teléfono;Media;ERP;Consulta de proceso;Resuelto;Infraestructura;Carlos Medina;Grupo Pacífico;Arequipa;Externo;24;56.0;No;2;1.0
TCK-00538;2025-03-31;;Web;Crítica;Accesos;Cuenta bloqueada;En progreso;Mesa de ayuda;María Paredes;Logística Central;Arequipa;Externo;4;;No aplica;275;
TCK-00539;2025-01-03;2025-01-03;Web;Alta;Hardware;Cambio de periférico;Cancelado;Aplicaciones;Lucía Herrera;Servicios Lima;Trujillo;Interno;8;;No aplica;0;
TCK-00540;2025-01-28;2025-01-29;Correo;Baja;Accesos;Permisos de usuario;Resuelto;Infraestructura;Carlos Medina;Comercial Andina;Lima;Externo;48;44.0;Sí;1;4.0
TCK-00541;2025-08-11;2025-08-12;Correo;Media;Accesos;Restablecimiento de contraseña;Cerrado;Mesa de ayuda;María Paredes;Comercial Andina;Cusco;Interno;24;24.0;Sí;1;4.0
TCK-00542;2025-09-06;;Web;Crítica;Accesos;Cuenta bloqueada;En progreso;Soporte ERP;Camila Núñez;Corporación Sierra;Huancayo;Externo;4;;No aplica;116;
TCK-00543;2025-04-28;;Teléfono;Media;ERP;Consulta de proceso;Abierto;Infraestructura;Jorge Salazar;Servicios Lima;Lima;Externo;24;;No aplica;247;
TCK-00544;2025-10-27;;Web;Baja;Correo;Error de envío;En progreso;Infraestructura;Jorge Salazar;Inversiones Sur;Huancayo;Externo;48;;No aplica;65;
TCK-00545;2025-04-10;;Web;Baja;Software;Error de aplicación;En progreso;Soporte ERP;Fernando Díaz;Logística Central;Huancayo;Interno;48;;No aplica;265;
TCK-00546;2025-08-27;2025-08-27;Web;Alta;Redes;Lentitud de red;Resuelto;Infraestructura;Elena Chávez;Grupo Pacífico;Cusco;Interno;8;4.0;Sí;0;5.0
TCK-00547;2025-09-25;2025-09-27;Web;Baja;CRM;Problema de sincronización;Resuelto;Aplicaciones;Patricia León;Corporación Sierra;Huancayo;Interno;48;49.0;No;2;2.0
TCK-00548;2025-10-24;2025-10-26;Correo;Baja;Correo;No recibe correos;Cerrado;Seguridad;Ricardo Flores;Comercial Andina;Trujillo;Interno;48;62.0;No;2;3.0
TCK-00549;2025-07-21;2025-07-22;Web;Baja;Accesos;Permisos de usuario;Cerrado;Infraestructura;Carlos Medina;Comercial Andina;Trujillo;Interno;48;24.0;Sí;1;5.0
TCK-00550;2025-06-01;;Correo;Baja;ERP;Consulta de proceso;Abierto;Infraestructura;Elena Chávez;Distribuidora Horizonte;Cusco;Interno;48;;No aplica;213;
TCK-00551;2025-08-21;2025-08-21;Web;Alta;Software;Instalación de programa;Resuelto;Seguridad;Ricardo Flores;Retail Norte;Trujillo;Externo;8;18.0;No;0;1.0
TCK-00552;2025-06-01;2025-06-01;Web;Alta;Correo;Configuración de Outlook;Cerrado;Infraestructura;Elena Chávez;Retail Norte;Cusco;Externo;8;3.0;Sí;0;5.0
TCK-00553;2025-01-27;2025-01-27;Correo;Media;Redes;VPN;Resuelto;Infraestructura;Elena Chávez;Retail Norte;Cusco;Interno;24;21.0;Sí;0;5.0
TCK-00554;2025-05-03;2025-05-04;Web;Media;CRM;Consulta de cliente;Cerrado;Infraestructura;Elena Chávez;Servicios Lima;Arequipa;Externo;24;38.0;No;1;3.0
TCK-00555;2025-12-15;2025-12-15;Web;Crítica;Accesos;Permisos de usuario;Resuelto;Soporte ERP;Fernando Díaz;Distribuidora Horizonte;Cusco;Externo;4;8.0;No;0;3.0
TCK-00556;2025-07-08;2025-07-09;Teléfono;Baja;Hardware;Equipo lento;Cerrado;Seguridad;Ricardo Flores;Retail Norte;Trujillo;Interno;48;44.0;Sí;1;4.0
TCK-00557;2025-02-25;;Correo;Alta;Software;Error de aplicación;En progreso;Soporte ERP;Fernando Díaz;Logística Central;Trujillo;Interno;8;;No aplica;309;
TCK-00558;2025-08-31;2025-09-02;Correo;Media;Redes;Sin conexión;Resuelto;Mesa de ayuda;Ana Torres;Servicios Lima;Cusco;Externo;24;56.0;No;2;3.0
TCK-00559;2025-06-25;2025-06-29;Teléfono;Baja;ERP;Problema de permisos;Resuelto;Soporte ERP;Camila Núñez;Distribuidora Horizonte;Arequipa;Interno;48;109.0;No;4;2.0
TCK-00560;2025-03-29;2025-03-29;Teléfono;Alta;Redes;Sin conexión;Resuelto;Infraestructura;Jorge Salazar;Logística Central;Trujillo;Interno;8;21.0;No;0;1.0
TCK-00561;2025-12-31;;Web;Alta;ERP;Problema de permisos;En progreso;Infraestructura;Carlos Medina;Servicios Lima;Lima;Interno;8;;No aplica;0;
TCK-00562;2025-06-12;2025-06-14;Web;Media;Software;Actualización fallida;Resuelto;Mesa de ayuda;María Paredes;Inversiones Sur;Arequipa;Interno;24;51.0;No;2;2.0
TCK-00563;2025-10-04;;Chat;Media;Hardware;Falla de impresora;En progreso;Seguridad;Ricardo Flores;Distribuidora Horizonte;Arequipa;Interno;24;;No aplica;88;
TCK-00564;2025-01-03;2025-01-05;Chat;Media;ERP;Problema de permisos;Resuelto;Aplicaciones;Diego Vargas;Logística Central;Cusco;Interno;24;60.0;No;2;2.0
TCK-00565;2025-12-19;;Correo;Media;ERP;Problema de permisos;Abierto;Mesa de ayuda;Luis Ramos;Comercial Andina;Trujillo;Interno;24;;No aplica;12;
TCK-00566;2025-08-17;2025-08-17;Web;Media;Software;Actualización fallida;Resuelto;Soporte ERP;Fernando Díaz;Logística Central;Huancayo;Interno;24;14.0;Sí;0;5.0
TCK-00567;2025-12-13;2025-12-13;Teléfono;Alta;Software;Instalación de programa;Resuelto;Aplicaciones;Lucía Herrera;Comercial Andina;Arequipa;Externo;8;6.0;Sí;0;5.0
TCK-00568;2025-07-09;2025-07-09;Web;Crítica;Redes;VPN;Resuelto;Soporte ERP;Fernando Díaz;Servicios Lima;Trujillo;Externo;4;8.0;No;0;2.0
TCK-00569;2025-03-25;2025-03-27;Teléfono;Baja;Accesos;Restablecimiento de contraseña;Resuelto;Soporte ERP;Fernando Díaz;Grupo Pacífico;Huancayo;Externo;48;68.0;No;2;3.0
TCK-00570;2025-06-21;2025-06-25;Correo;Baja;Hardware;Equipo lento;Cerrado;Seguridad;Valeria Rojas;Corporación Sierra;Huancayo;Externo;48;98.0;No;4;3.0
TCK-00571;2025-03-12;2025-03-13;Correo;Baja;Accesos;Restablecimiento de contraseña;Resuelto;Aplicaciones;Lucía Herrera;Logística Central;Trujillo;Externo;48;36.0;Sí;1;4.0
TCK-00572;2025-01-02;2025-01-04;Correo;Media;ERP;Consulta de proceso;Resuelto;Mesa de ayuda;María Paredes;Logística Central;Trujillo;Interno;24;66.0;No;2;3.0
TCK-00573;2025-11-27;2025-11-27;Correo;Alta;Hardware;Cambio de periférico;Resuelto;Aplicaciones;Lucía Herrera;Distribuidora Horizonte;Cusco;Externo;8;10.0;No;0;3.0
TCK-00574;2025-12-18;;Web;Media;Correo;Configuración de Outlook;Abierto;Soporte ERP;Fernando Díaz;Logística Central;Huancayo;Interno;24;;No aplica;13;
TCK-00575;2025-03-16;;Correo;Baja;Software;Error de aplicación;En progreso;Aplicaciones;Diego Vargas;Corporación Sierra;Arequipa;Interno;48;;No aplica;290;
TCK-00576;2025-05-29;;Correo;Media;Software;Actualización fallida;Abierto;Infraestructura;Carlos Medina;Grupo Pacífico;Cusco;Externo;24;;No aplica;216;
TCK-00577;2025-06-11;2025-06-11;Teléfono;Media;ERP;Problema de permisos;Resuelto;Aplicaciones;Patricia León;Inversiones Sur;Huancayo;Interno;24;21.0;Sí;0;5.0
TCK-00578;2025-07-10;2025-07-12;Teléfono;Media;Software;Error de aplicación;Cerrado;Infraestructura;Carlos Medina;Servicios Lima;Huancayo;Interno;24;57.0;No;2;2.0
TCK-00579;2025-02-09;;Correo;Alta;Redes;VPN;Abierto;Aplicaciones;Patricia León;Distribuidora Horizonte;Cusco;Externo;8;;No aplica;325;
TCK-00580;2025-03-30;2025-03-30;Teléfono;Crítica;Software;Error de aplicación;Cerrado;Infraestructura;Elena Chávez;Servicios Lima;Arequipa;Interno;4;4.0;Sí;0;4.0
TCK-00581;2025-02-10;;Web;Baja;Hardware;Falla de impresora;Abierto;Seguridad;Ricardo Flores;Servicios Lima;Lima;Interno;48;;No aplica;324;
TCK-00582;2025-12-04;;Web;Crítica;Redes;Sin conexión;Abierto;Mesa de ayuda;Luis Ramos;Comercial Andina;Lima;Interno;4;;No aplica;27;
TCK-00583;2025-11-05;;Correo;Baja;Redes;Sin conexión;En progreso;Mesa de ayuda;Ana Torres;Logística Central;Cusco;Externo;48;;No aplica;56;
TCK-00584;2025-06-30;2025-07-02;Correo;Media;Software;Actualización fallida;Cerrado;Soporte ERP;Fernando Díaz;Retail Norte;Cusco;Interno;24;71.0;No;2;1.0
TCK-00585;2025-04-09;2025-04-09;Chat;Alta;Hardware;Cambio de periférico;Cerrado;Mesa de ayuda;Ana Torres;Distribuidora Horizonte;Arequipa;Interno;8;16.0;No;0;3.0
TCK-00586;2025-02-24;2025-02-26;Correo;Media;Software;Actualización fallida;Resuelto;Infraestructura;Jorge Salazar;Retail Norte;Arequipa;Interno;24;63.0;No;2;1.0
TCK-00587;2025-09-24;2025-09-26;Correo;Baja;Correo;Configuración de Outlook;Resuelto;Mesa de ayuda;Ana Torres;Inversiones Sur;Trujillo;Interno;48;57.0;No;2;2.0
TCK-00588;2025-08-22;2025-08-22;Web;Media;Accesos;Restablecimiento de contraseña;Cancelado;Soporte ERP;Camila Núñez;Logística Central;Trujillo;Interno;24;;No aplica;0;
TCK-00589;2025-09-01;;Chat;Media;ERP;Consulta de proceso;Abierto;Mesa de ayuda;Luis Ramos;Distribuidora Horizonte;Cusco;Interno;24;;No aplica;121;
TCK-00590;2025-03-03;2025-03-04;Correo;Media;Hardware;Cambio de periférico;Resuelto;Infraestructura;Carlos Medina;Inversiones Sur;Huancayo;Externo;24;29.0;No;1;3.0
TCK-00591;2025-07-26;2025-07-29;Correo;Baja;Redes;Lentitud de red;Cerrado;Soporte ERP;Camila Núñez;Corporación Sierra;Arequipa;Externo;48;93.0;No;3;3.0
TCK-00592;2025-07-27;;Chat;Media;Accesos;Restablecimiento de contraseña;En progreso;Mesa de ayuda;Luis Ramos;Distribuidora Horizonte;Trujillo;Interno;24;;No aplica;157;
TCK-00593;2025-11-18;2025-11-18;Chat;Crítica;CRM;Error de registro;Cerrado;Seguridad;Ricardo Flores;Grupo Pacífico;Trujillo;Externo;4;3.0;Sí;0;5.0
TCK-00594;2025-11-15;2025-11-18;Web;Baja;Correo;Error de envío;Resuelto;Seguridad;Ricardo Flores;Logística Central;Trujillo;Externo;48;72.0;No;3;2.0
TCK-00595;2025-10-05;2025-10-09;Correo;Baja;CRM;Error de registro;Resuelto;Seguridad;Ricardo Flores;Corporación Sierra;Trujillo;Externo;48;117.0;No;4;2.0
TCK-00596;2025-08-15;2025-08-15;Web;Crítica;CRM;Problema de sincronización;Resuelto;Infraestructura;Jorge Salazar;Corporación Sierra;Huancayo;Externo;4;12.0;No;0;2.0
TCK-00597;2025-09-07;2025-09-09;Teléfono;Media;Correo;Configuración de Outlook;Resuelto;Soporte ERP;Camila Núñez;Distribuidora Horizonte;Cusco;Interno;24;68.0;No;2;1.0
TCK-00598;2025-07-20;2025-07-20;Correo;Media;ERP;Consulta de proceso;Resuelto;Aplicaciones;Diego Vargas;Comercial Andina;Lima;Interno;24;20.0;Sí;0;5.0
TCK-00599;2025-06-28;2025-06-30;Teléfono;Media;ERP;Consulta de proceso;Cerrado;Seguridad;Ricardo Flores;Corporación Sierra;Arequipa;Externo;24;56.0;No;2;2.0
TCK-00600;2025-01-29;2025-01-29;Teléfono;Alta;Correo;No recibe correos;Resuelto;Mesa de ayuda;Luis Ramos;Retail Norte;Arequipa;Interno;8;2.0;Sí;0;5.0
TCK-00601;2025-01-20;2025-01-22;Web;Baja;Accesos;Permisos de usuario;Resuelto;Mesa de ayuda;María Paredes;Distribuidora Horizonte;Cusco;Interno;48;48.0;Sí;2;5.0
TCK-00602;2025-10-20;2025-10-21;Web;Media;Hardware;Cambio de periférico;Cerrado;Infraestructura;Jorge Salazar;Distribuidora Horizonte;Cusco;Externo;24;25.0;No;1;3.0
TCK-00603;2025-06-03;2025-06-04;Web;Media;CRM;Error de registro;Resuelto;Soporte ERP;Fernando Díaz;Logística Central;Arequipa;Interno;24;42.0;No;1;3.0
TCK-00604;2025-07-25;2025-07-25;Teléfono;Media;ERP;Problema de permisos;Cancelado;Mesa de ayuda;María Paredes;Inversiones Sur;Arequipa;Interno;24;;No aplica;0;
TCK-00605;2025-09-29;2025-09-29;Web;Alta;ERP;Consulta de proceso;Cerrado;Soporte ERP;Camila Núñez;Corporación Sierra;Cusco;Externo;8;8.0;Sí;0;5.0
TCK-00606;2025-07-25;2025-07-26;Correo;Media;Correo;No recibe correos;Resuelto;Mesa de ayuda;María Paredes;Grupo Pacífico;Cusco;Externo;24;31.0;No;1;3.0
TCK-00607;2025-08-28;2025-08-28;Correo;Media;CRM;Problema de sincronización;Cerrado;Soporte ERP;Fernando Díaz;Servicios Lima;Arequipa;Externo;24;22.0;Sí;0;4.0
TCK-00608;2025-03-19;2025-03-23;Teléfono;Baja;Accesos;Permisos de usuario;Cerrado;Mesa de ayuda;María Paredes;Servicios Lima;Trujillo;Externo;48;113.0;No;4;2.0
TCK-00609;2025-11-27;;Correo;Media;Software;Error de aplicación;En progreso;Infraestructura;Carlos Medina;Comercial Andina;Huancayo;Externo;24;;No aplica;34;
TCK-00610;2025-08-26;2025-08-30;Web;Baja;Hardware;Equipo lento;Resuelto;Infraestructura;Jorge Salazar;Grupo Pacífico;Lima;Externo;48;109.0;No;4;2.0
TCK-00611;2025-12-04;;Web;Media;ERP;Consulta de proceso;Abierto;Mesa de ayuda;Ana Torres;Retail Norte;Arequipa;Externo;24;;No aplica;27;
TCK-00612;2025-02-02;2025-02-04;Chat;Media;ERP;Error en módulo;Resuelto;Seguridad;Ricardo Flores;Servicios Lima;Lima;Interno;24;70.0;No;2;3.0
TCK-00613;2025-10-25;;Chat;Baja;Hardware;Equipo lento;En progreso;Soporte ERP;Fernando Díaz;Inversiones Sur;Arequipa;Externo;48;;No aplica;67;
TCK-00614;2025-05-01;;Chat;Alta;Software;Instalación de programa;Abierto;Seguridad;Valeria Rojas;Logística Central;Cusco;Interno;8;;No aplica;244;
TCK-00615;2025-09-09;;Web;Media;Correo;Error de envío;Abierto;Seguridad;Ricardo Flores;Logística Central;Huancayo;Externo;24;;No aplica;113;
TCK-00616;2025-09-01;;Teléfono;Baja;Correo;No recibe correos;Abierto;Mesa de ayuda;María Paredes;Servicios Lima;Arequipa;Externo;48;;No aplica;121;
TCK-00617;2025-06-08;2025-06-10;Web;Media;ERP;Error en módulo;Cerrado;Soporte ERP;Fernando Díaz;Distribuidora Horizonte;Trujillo;Interno;24;54.0;No;2;2.0
TCK-00618;2025-06-04;;Correo;Baja;Software;Error de aplicación;En progreso;Seguridad;Valeria Rojas;Corporación Sierra;Lima;Externo;48;;No aplica;210;
TCK-00619;2025-02-11;2025-02-13;Teléfono;Baja;Accesos;Permisos de usuario;Resuelto;Seguridad;Ricardo Flores;Grupo Pacífico;Arequipa;Interno;48;53.0;No;2;2.0
TCK-00620;2025-11-05;2025-11-05;Teléfono;Media;ERP;Error en módulo;Resuelto;Mesa de ayuda;María Paredes;Grupo Pacífico;Trujillo;Interno;24;4.0;Sí;0;5.0
TCK-00621;2025-04-13;;Web;Media;Software;Error de aplicación;Abierto;Soporte ERP;Fernando Díaz;Corporación Sierra;Arequipa;Externo;24;;No aplica;262;
TCK-00622;2025-09-02;;Chat;Alta;Correo;Error de envío;En progreso;Aplicaciones;Patricia León;Retail Norte;Trujillo;Externo;8;;No aplica;120;
TCK-00623;2025-04-04;2025-04-05;Web;Media;Correo;No recibe correos;Cerrado;Mesa de ayuda;Ana Torres;Servicios Lima;Lima;Externo;24;29.0;No;1;2.0
